MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,Target
0.1532185762954994,0.6078431372549019,0.03204555787687923,0.022206408134918938,0.034221811149415624,0.0015795309192875322,0.061636556854409996,0.7250996015936262,1.463
0.24627936166397701,0.0196078431372549,0.03853061346835817,0.02665686184391948,0.03825779870512066,0.0020030625137661957,0.21360255047821436,0.6314741035856568,1.374
0.16034951242051834,0.7450980392156863,0.02612128392454108,0.021761335879557666,0.031110737408559658,0.001958809303610979,0.15409139213602574,0.5926294820717125,2.767
0.13875670680404406,0.7058823529411765,0.0218564787273889,0.020810875553958556,0.023739454581126154,0.0028975557110422884,0.16365568544102005,0.6264940239043821,1.805
0.20290754610281236,0.5882352941176471,0.027503705926280545,0.020356473259558642,0.052776142829115164,0.001342417348594932,0.026567481402763007,0.7310756972111548,1.553
0.21305913021889356,0.6666666666666666,0.03630122855209901,0.02325040688212044,0.024243953025589283,0.002010933750550754,0.14240170031881008,0.6215139442231076,2.76
0.10427442380105101,0.3137254901960784,0.03220284278608225,0.02217108431892723,0.0427422293225707,0.001821286142599924,0.8629117959617422,0.1982071713147407,0.758
0.18552847546930387,1.0,0.027539394392084575,0.020294581612577325,0.10448723338658594,0.002808878559196702,0.15196599362380436,0.6115537848605583,1.676
0.3157128867188039,0.29411764705882354,0.038480712013303726,0.021256677982906137,0.0852602371142689,0.002186912129013859,0.1402763018065887,0.6264940239043821,2.937
0.032434035392615274,0.5294117647058824,0.012132834097351015,0.019623343408509644,0.022534263852686455,0.0009709287012165741,0.11795961742826769,0.640438247011952,2.254
0.7377760306754391,0.6078431372549019,0.04554130140825071,0.02070095562115375,0.07749656660780851,0.0014569008649576965,0.1657810839532414,0.5856573705179283,5.00001
0.23724500351719288,0.5882352941176471,0.03008749752131668,0.0208460018242627,0.04120070629782225,0.0017224480531539525,0.1657810839532414,0.6294820717131472,2.239
0.24245872470724542,0.6666666666666666,0.037920369199881024,0.024857954545454548,0.018666442445135795,0.0036488854899614136,0.14771519659936239,0.6912350597609564,0.893
0.380622336243638,0.803921568627451,0.03442647829889941,0.02076311258759912,0.02270243000084083,0.0014497809916084233,0.15196599362380436,0.5946215139442235,2.945
0.21579012703273057,0.47058823529411764,0.026390187246820202,0.02122580976335917,0.039266795594046916,0.0023775535279156597,0.12964930924548335,0.6304780876494027,1.958
0.18875601715838403,0.3137254901960784,0.025658925081037766,0.020120337031686555,0.0843633509907789,0.0016921081695091915,0.04357066950053173,0.7270916334661357,1.678
0.16150122067281833,0.8627450980392157,0.030004856060326754,0.021451129163604584,0.037501051038425964,0.0012505006928043433,0.6386822529224225,0.2828685258964135,1.379
0.1859146770389374,0.5490196078431373,0.024880281404736783,0.020952944231268575,0.05535469043414894,0.002347565627235226,0.145589798087141,0.625498007968128,1.592
0.18021820388684295,0.47058823529411764,0.027687249367668268,0.0215756248755936,0.011014882704111661,0.0005891908638452505,0.1126461211477154,0.6623505976095614,0.771
0.24499662073626566,1.0,0.03151439288783132,0.01870412196499153,0.047030466100507304,0.0021269294297171235,0.17321997874601508,0.6185258964143425,1.731
0.13130163721879698,0.8823529411764706,0.019611816770832565,0.022278948909383693,0.0663695731382606,0.0023873692110284975,0.16259298618490972,0.6065737051792822,1.817
0.27414104633039543,0.8235294117647058,0.033952965734989175,0.017005239452155527,0.019058830124162672,0.0015732452808639916,0.5738575982996809,0.22709163346613576,2.657
0.1724183114715659,0.5882352941176471,0.03141203471923635,0.021230383907956014,0.022169903865018638,0.0015516583744708374,0.7672688629117955,0.2689243027888437,0.967
0.14950828264437735,0.6470588235294118,0.029987080618872817,0.022790537935023617,0.04453600156955072,0.001395834790735502,0.02444208289054239,0.7310756972111548,1.642
0.18904566833560918,1.0,0.030501750283316652,0.0225066892391125,0.03254014966787186,0.0011429004550892624,0.16153028692879942,0.5976095617529885,2.5
0.5695921435566406,0.058823529411764705,0.04661672279764433,0.020645991890756797,0.08313013257098013,0.0018155313810281786,0.10201912858661004,0.6623505976095614,4.347
0.7477276175501028,0.058823529411764705,0.05152966236398718,0.017998306041784304,0.0231789007539449,0.00209339869492976,0.5611052072263548,0.22609561752988025,5.00001
0.04885449855864057,0.7450980392156863,0.031002887363793332,0.021208907741251327,0.01322907032147762,0.0025506005839003153,0.1445270988310307,0.6085657370517933,0.926
0.15805299237251902,0.9411764705882353,0.03036029323079251,0.018234790758322808,0.012864710333809804,0.001359310993124524,0.15940488841657804,0.596613545816733,2.42
0.16730114067392177,0.49019607843137253,0.024498647471345426,0.02254896133614669,0.04173323243364444,0.0009474711271089843,0.027630180658873318,0.7081673306772913,2.348
0.10710197100729646,0.8235294117647058,0.02126514839761563,0.02666921671129245,0.01841419322290423,0.0013465543717089128,0.019128586609989336,0.7181274900398406,1.688
0.19357664032220245,0.9607843137254902,0.02676916597754666,0.020038179615511697,0.027943608284985565,0.0019343217311294711,0.17428267800212538,0.6185258964143425,1.544
0.08621260396408326,0.3137254901960784,0.032809504924317535,0.03372985709942232,0.017657445556209534,0.0010755628004869694,0.6822529224229542,0.1713147410358566,0.64
0.18596295223514162,0.3333333333333333,0.06339950113236689,0.08462361437189811,0.008884778160822893,0.001379084795950837,0.4378320935175341,0.5368525896414348,0.8
0.35818126646529014,0.0784313725490196,0.02651336437670516,0.022691357024190607,0.050646038285826395,0.0008003530868823766,0.5334750265674816,0.20717131474103584,3.222
0.33358160577095486,0.7647058823529411,0.03447768545348711,0.019603468060691062,0.02788755290226744,0.0016018206107352932,0.1710945802337937,0.6095617529880474,3.704
0.1959283320230066,0.13725490196078433,0.021292558685313594,0.024173809256103997,0.06687407158272374,0.0008451483504458792,0.12114771519659938,0.643426294820717,1.813
0.10192962855684749,0.9411764705882353,0.02924636115274365,0.018296344921018448,0.0248325345441296,0.001970830685082766,0.15409139213602574,0.6005976095617536,1.142
0.044716624598281414,0.6862745098039216,0.014959973262203117,0.023014152747673083,0.031531152778945595,0.0009069772550126369,0.13071200850159442,0.6145418326693219,1.125
0.3095612474310699,0.13725490196078433,0.04398402625019474,0.023146815960368418,0.1627568037220774,0.0021659523718332765,0.1530286928799147,0.6852589641434264,1.581
0.3375953435125033,0.7058823529411765,0.03045348464741683,0.021341534719461142,0.03764118949522128,0.001579317449156295,0.5079702444208288,0.20717131474103584,2.777
0.08621260396408326,0.5098039215686274,0.028782160916121357,0.030879446640316208,0.00874463970402758,0.0020834193095763775,0.1349628055260364,0.6145418326693219,1.542
0.050254479248562085,0.5294117647058824,0.01584154052922643,0.019388549526889447,0.035959528013677515,0.0020562390927411664,0.022316684378321017,0.7231075697211152,1.05
0.3270023861739838,0.21568627450980393,0.030588331994942895,0.02038755608640646,0.22946270915664677,0.0020634708555304164,0.5143464399574922,0.24900398406374522,2.865
0.15683231955421303,0.4117647058823529,0.030255075031011155,0.0229487305673983,0.05232769976737016,0.0014151667068760543,0.6450584484590859,0.3017928286852593,1.902
0.08893670432131971,0.6470588235294118,0.02516430371162947,0.02492276976621835,0.023627343815689903,0.0017664508704047046,0.5770456960680125,0.3087649402390435,0.631
0.18828705810954333,0.43137254901960786,0.028024209192250987,0.022489325419382134,0.04700243840914824,0.001703675327390057,0.1381509032943681,0.6394422310756964,1.899
0.1267154935793989,0.39215686274509803,0.03632767374887891,0.026507596910468872,0.04330278314975196,0.0017286241447414627,0.2486716259298621,0.7191235059760961,0.571
0.2181763010165377,0.6862745098039216,0.033561657105216976,0.02035913861251193,0.024888589926847726,0.001503279786143286,0.14984059511158376,0.6185258964143425,2.821
0.29095460752265484,0.5098039215686274,0.039325670203987646,0.02722172638021166,0.015134953333893888,0.0022620515950645425,0.47077577045696045,0.22111553784860563,3.5
0.14319802485482958,0.5294117647058824,0.01832154759391811,0.02000191253346934,0.08848342162056111,0.0035444399551902914,0.16153028692879942,0.6264940239043821,1.739
0.15113584640211858,1.0,0.028359125221723316,0.02033136607287888,0.02371142688976709,0.0013147157314477164,0.5653560042507968,0.20717131474103584,2.188
0.31675425166549426,0.7843137254901961,0.033931657136382215,0.019762845849802372,0.013789624148658875,0.001475247053611697,0.1753453772582357,0.5856573705179283,2.25
0.2077902373760362,0.47058823529411764,0.034589782770137606,0.019617530806789123,0.03276437119874436,0.0017545222492356208,0.6556854410201912,0.2898406374501991,1.012
0.3608364022565206,0.3333333333333333,0.042313023882461304,0.019707436001625358,0.04618963535973542,0.0019262792445378409,0.5791710945802339,0.2549800796812739,1.647
0.13448780016827355,0.803921568627451,0.019695940581497207,0.0210122211621462,0.033296897334566554,0.0031150675204048303,0.15727948990435742,0.6155378486055775,1.32
0.17038385677438933,0.43137254901960786,0.026722240966494122,0.02297062120228895,0.03094257126040528,0.0011048973813227569,0.022316684378321017,0.716135458167331,2.455
0.1683976772734169,0.7450980392156863,0.02293749589957591,0.022187284188253966,0.03256817735923092,0.0011854749574408009,0.1657810839532414,0.6035856573705172,2.542
0.3376712045351099,0.43137254901960786,0.042894989760050795,0.020732849855997784,0.10064743967039436,0.0017511158124448667,0.5919234856535598,0.17430278884462166,3.015
0.3035751231017503,0.3137254901960784,0.037953599048185606,0.022924901185770754,0.0040079598643459734,0.0010094298743371234,0.5600425079702446,0.23505976095617542,1.885
0.17552171694183527,0.49019607843137253,0.02550270363601056,0.02190875982522042,0.10070349505311248,0.0024354660185861043,0.13177470775770472,0.6414342629482075,1.84
0.06795768334229874,0.8627450980392157,0.031472196255063596,0.025691699604743084,0.004596541382886291,0.0013627480168965425,0.5589798087141334,0.312749003984064,1.018
0.4248631053364781,0.5490196078431373,0.04947609290262473,0.02089215132693394,0.023991703803357717,0.0016373807018216155,0.5834218916046758,0.3087649402390435,2.207
0.450242065626681,0.8627450980392157,0.03965632403435716,0.02047203888269002,0.011547408839933855,0.0010407979569477708,0.16046758767268834,0.5836653386454187,5.00001
0.26940318064578417,0.1568627450980392,0.026358965074274286,0.02105172710087644,0.08640937245999047,0.0014060520804796358,0.11583421891604707,0.6653386454183264,2.022
0.2974165873574158,0.6470588235294118,0.03563844607263609,0.021404537949667287,0.042546035483057264,0.001379592208802383,0.12008501594048906,0.6324701195219122,3.878
0.08172990717369416,0.8431372549019608,0.023549970255800117,0.02030183255479698,0.018582359371058607,0.0018790342398043117,0.15409139213602574,0.6952191235059756,1.142
0.10172963131543014,1.0,0.013850882411263135,0.010869565217391304,0.005325261358221923,0.0033257330334481978,0.44527098831030776,0.45418326693227007,0.475
0.31034744348353815,0.37254901960784315,0.039834363251546906,0.02121481003468581,0.03887440791502004,0.0017257011134520041,0.5940488841657812,0.30478087649402297,1.548
0.4101253775809989,0.8235294117647058,0.03616856743715756,0.017559555603033863,0.028251912889935255,0.0012752832893971496,0.13708820403825703,0.6135458167330679,4.442
0.17369415594267668,0.3137254901960784,0.02381437446182013,0.015701987113541607,0.012079934975756048,0.0010376508105745974,0.21997874601487774,0.4173306772908368,5.00001
0.14630832678169958,0.11764705882352941,0.032928105422082965,0.021230383907956014,0.038425964853275034,0.0016323977279390242,0.5164718384697128,0.34960159362549736,1.038
0.1482324381732666,0.3137254901960784,0.016205566052652037,0.023288816144590902,0.009080972000336333,0.0006021215512883666,0.023379383634431327,0.7141434262948201,0.675
0.21008675742403551,0.35294117647058826,0.031053417744573607,0.01923243149796871,0.04038790324840943,0.0017530949088704465,0.06376195536663137,0.7241035856573707,1.568
0.3078854084771244,0.7058823529411765,0.044378979077803235,0.02417794970986461,0.0026626306791109615,0.0011208375242178614,0.5642933049946866,0.21015936254980092,3.35
0.13489469110770888,0.5294117647058824,0.027189103644959082,0.021839832834017272,0.022646374618122706,0.001521352358769728,0.8873538788522846,0.03386454183266827,0.756
0.19235596750389652,0.5490196078431373,0.03698213879157762,0.02272727272727273,0.021020768519297066,0.0016871977935056983,0.8746014877789586,0.13844621513944239,0.931
0.22390725645163514,0.5490196078431373,0.0326107058246449,0.020636571666319953,0.05919448415034054,0.003026074150980075,0.1402763018065887,0.6055776892430282,1.686
0.3603329609246769,0.7450980392156863,0.04844377677813501,0.024842341342097084,0.04986126292777264,0.00145697853128774,0.4261424017003184,0.24302788844621512,3.988
0.4654763382574033,0.09803921568627451,0.047883587213989824,0.019427882360822667,0.0948176798677093,0.0020086381934333736,0.5494155154091391,0.23804780876494047,3.365
0.30504406835767783,0.13725490196078433,0.02766695778011231,0.023799512236144984,0.01210796266711511,0.0009324946734973511,0.1657810839532414,0.6145418326693219,2.309
0.2118591467703894,0.35294117647058826,0.02510351633529831,0.02209254780643505,0.07917822808935228,0.0012678924145886903,0.12646121147715167,0.6513944223107567,2.528
0.2089143598019338,0.6862745098039216,0.020410053742591864,0.020749301892646604,0.0535048628044508,0.0007557223733330498,0.13071200850159442,0.617529880478087,3.618
0.1584116081157501,0.7254901960784313,0.02283276195849713,0.02060327615011613,0.024552257630538973,0.0012659780200050587,0.5249734325185967,0.21115537848605498,2.984
0.16164604626143086,0.39215686274509803,0.027426051842009188,0.02128661667467031,0.05647579808851145,0.0019724075077219524,0.6195536663124331,0.23605577689242951,1.115
0.1918180438890498,0.6274509803921569,0.03052916957179013,0.018934081346423562,0.038902435606379106,0.001850164375482992,0.5759829968119022,0.2639442231075691,1.514
0.0978952014454973,0.5098039215686274,0.029658614079832977,0.024294670846394986,0.07466576978054318,0.0019098110396342175,0.12008501594048906,0.6992031872509962,1.006
0.38001544806278537,0.29411764705882354,0.042123890890136365,0.020535334938393997,0.03225987275428123,0.0024678486378103283,0.5812964930924545,0.21015936254980092,2.356
0.28017544585591925,0.6470588235294118,0.03486362794913907,0.0214371068769451,0.028476134420807757,0.002167218297097289,0.5122210414452708,0.23605577689242951,2.427
0.052247555206135096,0.49019607843137253,0.02156020721792584,0.023891869000564652,0.0551584965946355,0.0022752630136097934,0.6354941551540916,0.28685258964143406,0.668
0.31034744348353815,0.803921568627451,0.031041078850400614,0.02345349778560884,0.015022842568457637,0.0011848562149885055,0.1137088204038257,0.643426294820717,5.00001
0.5355374408628847,0.058823529411764705,0.045264272781876023,0.020407805766737907,0.10513187028784439,0.001877189079158772,0.13283740701381505,0.6563745019920313,3.74
0.26132053350988266,1.0,0.030153750521792904,0.023278608184268565,0.0403318478656913,0.002570722110896506,0.5536663124335812,0.19322709163346607,2.3
0.21336947076592044,0.8823529411764706,0.02754366142450097,0.023344032681645758,0.018274054766108917,0.0029804789843826053,0.15940488841657804,0.6155378486055775,1.411
0.4316561150880678,0.058823529411764705,0.046186938668910785,0.01963138567785247,0.08739034165755767,0.002227337535440322,0.29649309245483507,0.522908366533865,1.703
0.295264892898029,0.39215686274509803,0.03470098330825489,0.02120769256319129,0.052103478236497656,0.0019612293672188973,0.4612114771519662,0.2739043824701197,2.415
0.0784747796582116,0.49019607843137253,0.029318642804412175,0.02500119053288252,0.04041593093976849,0.0017779058374927193,0.3900106269925611,0.49800796812749043,0.603
0.2163694293871809,1.0,0.04250049040616292,0.022073823791916358,0.028055719050421816,0.001614800250007821,0.15940488841657804,0.5996015936254981,4.2
0.2639273941049089,0.6666666666666666,0.041135225158871795,0.02205674760022586,0.013817651840017937,0.0018187660100046868,0.13602550478214673,0.6374501992031869,2.247
0.1760113653604778,0.7254901960784313,0.02899808482493593,0.018355681192775305,0.037220774124835335,0.0028324492363611857,0.5239107332624865,0.21912350597609465,1.515
0.19951448945531786,0.7450980392156863,0.041190640013952305,0.022262964903090623,0.011351215000420415,0.0014207833127694734,0.7375132837407008,0.2549800796812739,0.821
0.16667356312326728,0.6470588235294118,0.02652774375663412,0.02107068123692165,0.027551220605958687,0.002360047871572127,0.2571732199787461,0.3894422310756972,1.042
0.39551868250093103,0.8431372549019608,0.0360376438306242,0.019923085140476447,0.014294122593122004,0.0016743896569743095,0.15196599362380436,0.5936254980079679,3.614
0.1139087736720873,1.0,0.013496430696014276,0.020607967547326814,0.025000700692283977,0.0010223480311078337,0.5568544102019128,0.19223107569721057,1.875
0.2958028165128757,0.4117647058823529,0.03671881372690558,0.022313987740912835,0.036267832618627205,0.001239336445004463,0.03294367693942637,0.7121513944223105,2.953
0.3145197997269003,0.45098039215686275,0.03413058411943005,0.0179100790513834,0.01953530087726674,0.0019576790541237644,0.13602550478214673,0.643426294820717,2.162
0.06941283568502503,0.803921568627451,0.025093109420982498,0.020417726603293614,0.05257994898960173,0.001669828313217222,0.7630180658873535,0.2519920318725103,0.663
0.3156025434131943,0.19607843137254902,0.035937056181702225,0.021765836983228287,0.02135710081560582,0.0015226857379633727,0.3188097768331561,0.6484063745019917,0.98
0.04269596281430601,0.1568627450980392,0.019303985722784057,0.02368501064153238,0.020516270074833937,0.0012628190578379383,0.13708820403825703,0.6414342629482075,1.75
0.2424380353374436,0.47058823529411764,0.024318520299889037,0.02170008529860519,0.031839457383895285,0.0008358772370887777,0.16046758767268834,0.5936254980079679,4.6
0.05683369884553317,0.35294117647058826,0.01747029282234712,0.01922287738396078,0.08755850780571205,0.0017346905063848493,0.014877789585547344,0.7241035856573707,1.226
0.2864029461662598,0.6078431372549019,0.034107835406204316,0.020452247449214086,0.027551220605958687,0.0011204031374777794,0.5696068012752388,0.22908366533864533,3.357
0.4987586378118923,0.3333333333333333,0.045480159689173114,0.019183856225296444,0.020852602371142687,0.0017910732156490518,0.1710945802337937,0.7121513944223105,1.732
0.3155956469565937,0.6666666666666666,0.03729609647065449,0.020971902129133184,0.051262647495725774,0.0016698820223083573,0.5727948990435705,0.22609561752988025,2.332
0.24602419276975493,0.6666666666666666,0.03218940066249923,0.01908248558284196,0.023206928445303962,0.0016354541896589688,0.6524973432518595,0.2958167330677292,0.842
0.18211472945200755,0.37254901960784315,0.03288276940758457,0.022485278696458822,0.014742565654867009,0.0016148443984407208,0.8937300743889479,0.01892430278884441,0.96
0.10992262175694127,0.7450980392156863,0.033660051855925834,0.023398463718398096,0.015022842568457637,0.001488881422474021,0.8554729011689693,0.019920318725098484,0.796
0.40849781382325756,0.7843137254901961,0.03198388594925744,0.019138755980861243,0.020824574679783627,0.0015493099999239791,0.15621679064824637,0.5896414342629475,4.466
0.23079681659563314,0.3137254901960784,0.030403731058376342,0.02166660622982921,0.12377028504162112,0.0017732380398346886,0.1657810839532414,0.6484063745019917,1.807
0.1163087405690956,0.3137254901960784,0.03524873408571016,0.032491941087355196,0.02511281145772023,0.0015277705841843395,0.7980871413390005,0.05677290836653323,1.019
0.08319195597302106,0.8627450980392157,0.029046247469502393,0.0211864406779661,0.023655371507048963,0.0013683337664204423,0.5015940488841655,0.33366533864541803,0.774
0.3236093295264893,0.8431372549019608,0.0393970289247412,0.027888232772989192,0.020796546988424564,0.0012486858065114386,0.1137088204038257,0.643426294820717,5.00001
0.3622019006634391,0.5098039215686274,0.03864969097090324,0.020120005714557836,0.02898063286527089,0.0019564670998543417,0.14240170031881008,0.643426294820717,2.434
0.2962235003655122,0.4117647058823529,0.03913018785082319,0.02150449199568459,0.09184674458364865,0.0026736443764806272,0.020191285866099643,0.7300796812749009,1.414
0.22399691038744296,0.3137254901960784,0.03004283283878763,0.022567033436598653,0.047983407606715434,0.0015151337706689211,0.12221041445270968,0.6334661354581678,2.13
0.3678845809023324,0.27450980392156865,0.04078018215322747,0.018252309861282446,0.0109868550127526,0.0014675323258626222,0.04357066950053173,0.7061752988047804,5.00001
0.3818499055185446,0.4117647058823529,0.04086957429266205,0.021863148293354243,0.044620084643627905,0.0020411665111854187,0.18597236981934107,0.5607569721115537,2.48
0.22701755837850515,0.6862745098039216,0.03355193592477349,0.02286238065466414,0.05403738894027299,0.0036089553739872523,0.5239107332624865,0.22011952191235015,1.606
0.39707038523606575,0.27450980392156865,0.046144756655264726,0.01953125,0.02494464530956585,0.00225002514805109,0.6216790648246545,0.2968127490039833,1.435
0.13401884111943285,0.7058823529411765,0.014324424265432586,0.019644975993839336,0.02788755290226744,0.0010395502067552592,0.1647183846971311,0.5986055776892426,2.0
0.14378422366588048,1.0,0.021646665425064805,0.020934199935125006,0.038117660248325344,0.00277678700392936,0.15409139213602574,0.6045816733067727,1.019
0.30138204990275996,0.35294117647058826,0.03414047395523498,0.019010159337944664,0.03792146640881191,0.0015741712749932938,0.05207226354941571,0.7051792828685263,2.209
0.46204879932690585,0.23529411764705882,0.13201090620662304,0.07525691699604742,0.02177751618599176,0.0019536553659492807,0.18490967056323074,0.7151394422310755,2.538
0.029689245665577027,0.45098039215686275,0.014094855669811052,0.020917817360505107,0.014742565654867009,0.0008250369608519124,0.15515409139213607,0.5996015936254981,1.516
0.16379774072081763,0.8431372549019608,0.03252800987495382,0.02327690810577027,0.026065752963928362,0.0017250022531524847,0.5749202975557919,0.20019920318725024,1.334
0.181900939297389,0.19607843137254902,0.02743612534542119,0.01915609181055405,0.045236693853527285,0.0032477299556796994,0.4590860786397448,0.2888446215139436,1.462
0.20723162439138773,0.23529411764705882,0.023695855412901496,0.021129728559875157,0.044003475433728526,0.001266868613216381,0.14133900106269903,0.5956175298804776,2.94
0.043771810043999396,0.803921568627451,0.01946614379494244,0.020412939463282712,0.02511281145772023,0.002615940321265165,0.14771519659936239,0.6075697211155378,0.854
0.23136232603688225,0.3137254901960784,0.034158880684933106,0.024238549174610553,0.05403738894027299,0.0024898315391608636,0.09032943676939438,0.7181274900398406,2.083
0.2617619067323209,0.8627450980392157,0.032043060255054934,0.020423705344779844,0.022758485383558957,0.001531603793609177,0.5334750265674816,0.2031872509960153,3.097
0.1128743051819975,0.43137254901960786,0.01009091421617229,0.019835503371309,0.05193531208834328,0.0031036412253860127,0.1466524973432521,0.6105577689243028,1.0
0.3165059792278727,0.47058823529411764,0.025147478317199844,0.018324579440248023,0.04324672776703383,0.002796308941164051,0.5239107332624865,0.22111553784860563,1.734
0.08457124729314078,0.6862745098039216,0.026055398878288692,0.02177572829746743,0.03206367891476779,0.0022917445229312015,0.1466524973432521,0.6055776892430282,0.888
0.3846498668983876,0.5490196078431373,0.049799146693276536,0.0202409792171363,0.004428375234731915,0.0015325958679484782,0.6259298618490965,0.16633466135458055,3.344
0.07931614736348463,0.7843137254901961,0.02151943160286829,0.021363179125557578,0.03937890635948317,0.0023556518112272545,0.14877789585547269,0.6065737051792822,0.942
0.16470807299209667,0.6078431372549019,0.026684796464689384,0.019955341101586165,0.015331147173407327,0.0023169369268455173,0.6567481402763016,0.262948207171315,1.514
0.5738196714528075,0.4117647058823529,0.04680908124555056,0.01713859910581222,0.026065752963928362,0.0019045795626408248,0.16790648246546203,0.666334661354582,3.905
0.17043213197059354,1.0,0.06563702310281727,0.04744863440515614,0.022225959247736765,0.0013665110543141204,0.47396386822529213,0.2300796812748994,1.166
0.13006717148728983,0.5882352941176471,0.020480678504195535,0.020905941046770377,0.04156506628549007,0.002517013085062588,0.16259298618490972,0.6115537848605583,1.531
0.19736969145253172,0.6470588235294118,0.030261766164563924,0.02214210386425797,0.03234395582835842,0.0014625733888361642,0.5472901168969178,0.25597609561752943,1.746
0.2086798802775134,0.23529411764705882,0.03724263684683455,0.021111617033162552,0.10754225174472379,0.002434347825036092,0.4760892667375135,0.427290836653386,0.849
0.113260506751631,0.35294117647058826,0.02093649206198672,0.023844303144870252,0.023571288432971776,0.0010834501862619235,0.02869287991498438,0.7350597609561754,1.25
